id,precision,recall,f1
761,0.190698,0.854167,0.311787
762,0.194286,0.641509,0.298246
763,0.758065,0.824561,0.789916
764,0.267658,1,0.422287
765,0.825503,0.960938,0.888087
766,0.188329,0.743455,0.300529
767,0.0359712,0.590909,0.0678143
768,0.768421,0.924051,0.83908
769,0.226974,1,0.369973
770,0.803922,0.788462,0.796117
771,0.502439,0.880342,0.639752
772,0.0834697,0.980769,0.153846
773,0.443787,0.773196,0.56391
774,0.531792,0.686567,0.599349
775,0.17452,0.909091,0.292826
776,0.0770065,0.972603,0.142714
777,0.243478,0.903226,0.383562
778,0.553191,0.753623,0.638037
779,0.511278,0.42236,0.462585
780,0.203501,0.93,0.333932
781,0.101562,0.928571,0.183099
782,0.675,0.680672,0.677824
783,0.128913,0.76087,0.220472
784,0.490385,0.822581,0.614458
785,0.608696,0.815534,0.697095
786,0.264,1,0.417722
787,0.383929,0.977273,0.551282
788,0.553398,0.456,0.5
789,0.210843,0.972222,0.346535
790,0.190647,0.981481,0.319277
791,0.184669,0.963636,0.309942
792,0.496063,0.875,0.633166
793,0.114724,0.933824,0.204344
794,0.155925,0.898204,0.265722
795,0.0798859,1,0.147952
796,0.0957447,0.732558,0.169355
797,0.385185,0.565217,0.45815
798,0.0827301,0.851064,0.150801
799,0.158371,0.972222,0.272374
800,0.103314,1,0.187279
801,0.553719,0.788235,0.650485
802,0.411215,0.488889,0.446701
803,0.296137,0.873418,0.442308
804,0.349057,0.379487,0.363636
805,0.107544,0.971014,0.193642
806,0.212219,1,0.350133
807,0.46875,0.494505,0.481283
808,0.0799031,0.985075,0.147816
809,0.692308,0.72973,0.710526
810,0.179402,0.9,0.299169
811,0.542857,0.737864,0.625514
812,0.203866,1,0.338686
813,0.321168,0.967033,0.482192
814,0.389078,0.904762,0.544153
815,0.431953,0.802198,0.561538
816,0.12249,0.635417,0.205387
817,0.496815,0.901734,0.640657
818,0.382979,0.888889,0.535316
819,0.105832,0.98,0.191033
820,0.166124,1,0.284916
821,0.236735,0.725,0.356923
822,0.688679,0.776596,0.73
823,0.120505,1,0.215091
824,0.102538,0.943925,0.184982
825,0.7,0.84,0.763636
826,0.504425,0.695122,0.584615
827,0.166667,0.886179,0.280566
828,0.328877,0.97619,0.492
829,0.155797,0.358333,0.217172
830,0.0803134,1,0.148685
831,0.123932,0.935484,0.218868
832,0.313433,0.976744,0.474576
833,0.630952,0.854839,0.726027
834,0.138952,1,0.244
835,0.269006,0.582278,0.368
836,0.521472,0.833333,0.641509
837,0.294985,0.75188,0.423729
838,0.05743,0.963855,0.108401
839,0.313725,0.820513,0.453901
840,0.145683,0.987805,0.253918
841,0.541872,0.56701,0.554156
842,0.462121,0.835616,0.595122
843,0.145401,1,0.253886
844,0.144262,0.967033,0.25107
845,0.522059,0.845238,0.645455
846,0.780488,0.816327,0.798005
847,0.338843,0.87234,0.488095
